id,name,address,postcode,bbox
1133,North Baddesley Community,"28 Willis Avenue, North Baddesley",SO52 9EN,"POLYGON((-1.45938524536239 50.961716856372,-1.45938524536239 50.9906440555115,-1.41356547972403 50.9906440555115,-1.41356547972403 50.961716856372,-1.45938524536239 50.961716856372))"
1104,Chandlers Ford,"Oakmount Road, Chandler's Ford, Eastleigh",SO53 2LH,"POLYGON((-1.39575740655143 50.9727595416834,-1.39575740655143 51.0016857901553,-1.34992819006053 51.0016857901553,-1.34992819006053 50.9727595416834,-1.39575740655143 50.9727595416834))"
3011,Alcester Library and One Stop Shop,"Globe House, Priory Road, Alcester",B49 5DZ,"POLYGON((-1.89678122349149 52.1998979169927,-1.89678122349149 52.2288241637793,-1.84968995353725 52.2288241637793,-1.84968995353725 52.1998979169927,-1.89678122349149 52.1998979169927))"
2565,Patchway,"Rodway Road, Patchway, South Gloucestershire",BS34 5PE,"POLYGON((-2.59935953981991 51.5169463975708,-2.59935953981991 51.5458808294461,-2.55296854657969 51.5458808294461,-2.55296854657969 51.5169463975708,-2.59935953981991 51.5169463975708))"
3036,Southam Library and One Stop Shop,"Tithe Place, High Street, Southam",CV47 0HB,"POLYGON((-1.41182991730358 52.2391115465062,-1.41182991730358 52.2680317428169,-1.36470667995845 52.2680317428169,-1.36470667995845 52.2391115465062,-1.41182991730358 52.2391115465062))"
2445,Netherton,"Glovers Lane, Netherton, Liverpool",L30 3TL,"POLYGON((-3.00270710748281 53.4757241581795,-3.00270710748281 53.5046497495749,-2.95420514715021 53.5046497495749,-2.95420514715021 53.4757241581795,-3.00270710748281 53.4757241581795))"
1098,Andover,"Chantry Centre, Andover",SP10 1LT,"POLYGON((-1.50299720037269 51.1938628431713,-1.50299720037269 51.2227894791464,-1.45694651354337 51.2227894791464,-1.45694651354337 51.1938628431713,-1.50299720037269 51.1938628431713))"
3134,Ludgershall,"Memorial Hall, Ludgershall, Andover, Hants",SP11 9LZ,"POLYGON((-1.64346924480048 51.2406290350227,-1.64346924480048 51.2695572350914,-1.59736899122545 51.2695572350914,-1.59736899122545 51.2406290350227,-1.64346924480048 51.2406290350227))"
3146,Salisbury,"Market Place, Salisbury",SP1 1BL,"POLYGON((-1.82005825975136 51.055363982873,-1.82005825975136 51.0842951171098,-1.77413910194141 51.0842951171098,-1.77413910194141 51.055363982873,-1.82005825975136 51.055363982873))"
3154,Wilton,"South Street Wilton, Salisbury",SP2 0JS,"POLYGON((-1.88748569653932 51.0651186286783,-1.88748569653932 51.0940504099196,-1.84155577895086 51.0940504099196,-1.84155577895086 51.0651186286783,-1.88748569653932 51.0651186286783))"
3148,Tisbury,"High Street, Tisbury, Salisbury",SP3 6LD,"POLYGON((-2.10386349083984 51.049143649417,-2.10386349083984 51.0780774715587,-2.05794626931927 51.0780774715587,-2.05794626931927 51.049143649417,-2.10386349083984 51.049143649417))"
3123,Amesbury,"Smithfield Street, Amesbury",SP4 7AL,"POLYGON((-1.80146869011023 51.1571386900346,-1.80146869011023 51.1860691186074,-1.75544884547475 51.1860691186074,-1.75544884547475 51.1571386900346,-1.80146869011023 51.1571386900346))"
3133,Durrington,"75 Bulford Road, Durrington, Salisbury",SP4 8EU,"POLYGON((-1.79438483437844 51.1836874235144,-1.79438483437844 51.2126176433691,-1.74833866709474 51.2126176433691,-1.74833866709474 51.1836874235144,-1.79438483437844 51.1836874235144))"
3141,Netheravon,"High Street, Netheravon, Salisbury",SP4 9PJ,"POLYGON((-1.81310996781413 51.2249233710862,-1.81310996781413 51.2538535871811,-1.76702232535003 51.2538535871811,-1.76702232535003 51.2249233710862,-1.81310996781413 51.2249233710862))"
3132,Downton,"Church Leat, Downton, Salisbury",SP5 3PD,"POLYGON((-1.76800355248884 50.9788465657552,-1.76800355248884 51.0077775168625,-1.72216083924786 51.0077775168625,-1.72216083924786 50.9788465657552,-1.76800355248884 50.9788465657552))"
1113,Fordingbridge,"Roundhill, Fordingbridge",SP6 1AQ,"POLYGON((-1.81347805040094 50.913148735133,-1.81347805040094 50.9420805082116,-1.76769915672259 50.9420805082116,-1.76769915672259 50.913148735133,-1.81347805040094 50.913148735133))"
777,Shaftesbury,"Bell Street, Shaftesbury.",SP7 8AE,"POLYGON((-2.21846060322756 50.9928420451685,-2.21846060322756 51.0217770192514,-2.17259760732585 51.0217770192514,-2.17259760732585 50.9928420451685,-2.21846060322756 50.9928420451685))"
769,Gillingham,"Chantry Fields, Gillingham,",SP8 4UA,"POLYGON((-2.29886052401843 51.0213557024938,-2.29886052401843 51.0502910767115,-2.25296852743645 51.0502910767115,-2.25296852743645 51.0213557024938,-2.29886052401843 51.0213557024938))"
3147,Tidworth,"Tidworth Leisure Centre, Nadder Road, Tidworth, Hants",SP9 7QN,"POLYGON((-1.68368533020617 51.2228852865493,-1.68368533020617 51.2518140572645,-1.63760204345627 51.2518140572645,-1.63760204345627 51.2228852865493,-1.68368533020617 51.2228852865493))"
2770,City,"City Library and Arts Centre, 28-30 Fawcett Street, Sunderland",SR1 1RE,"POLYGON((-1.40614460684757 54.8906265798564,-1.40614460684757 54.919533786497,-1.35597708189493 54.919533786497,-1.35597708189493 54.8906265798564,-1.40614460684757 54.8906265798564))"
2781,Ryhope,"Black Road, Ryhope, Sunderland",SR2 0RX,"POLYGON((-1.39352029194193 54.8568444071685,-1.39352029194193 54.88575159501,-1.34339503760467 54.88575159501,-1.34339503760467 54.8568444071685,-1.39352029194193 54.8568444071685))"
2776,Hendon,,SR2 8JG,"POLYGON((-1.39910243024961 54.8807144370744,-1.39910243024961 54.9096215905461,-1.34894739992198 54.9096215905461,-1.34894739992198 54.8807144370744,-1.39910243024961 54.8807144370744))"
2784,Silksworth,,SR3 1HN,"POLYGON((-1.42818222561293 54.8597512443407,-1.42818222561293 54.8886589114175,-1.37805250895644 54.8886589114175,-1.37805250895644 54.8597512443407,-1.42818222561293 54.8597512443407))"
2771,Doxford Park,,SR3 2ND,"POLYGON((-1.43956008300404 54.8528958941856,-1.43956008300404 54.8818037537336,-1.38943859470686 54.8818037537336,-1.38943859470686 54.8528958941856,-1.43956008300404 54.8528958941856))"
2773,East Herrington,,SR3 3PF,"POLYGON((-1.45917127957797 54.8614719073371,-1.45917127957797 54.8903799981181,-1.40903867822433 54.8903799981181,-1.40903867822433 54.8614719073371,-1.45917127957797 54.8614719073371))"
2782,Sandhill,"Grindon Lane, Sunderland",SR3 4EN,"POLYGON((-1.45436586077604 54.8734104699056,-1.45436586077604 54.9023184369864,-1.40421855259741 54.9023184369864,-1.40421855259741 54.8734104699056,-1.45436586077604 54.8734104699056))"
2779,Kayll Road,"Kayll Road, Sunderland",SR4 7TW,"POLYGON((-1.43600949559921 54.8873688728391,-1.43600949559921 54.9162765173421,-1.38584528750852 54.9162765173421,-1.38584528750852 54.8873688728391,-1.43600949559921 54.8873688728391))"
2785,Southwick,,SR5 2JR,"POLYGON((-1.42778381069214 54.9065867479866,-1.42778381069214 54.9354941848182,-1.3775959001718 54.9354941848182,-1.3775959001718 54.9065867479866,-1.42778381069214 54.9065867479866))"
2769,Bunny Hill,"Hylton Lane, Sunderland",SR5 4BW,"POLYGON((-1.47231749892418 54.912134951061,-1.47231749892418 54.9410429795532,-1.42212160837929 54.9410429795532,-1.42212160837929 54.912134951061,-1.47231749892418 54.912134951061))"
2780,Monkwearmouth,,SR6 0DR,"POLYGON((-1.40237695079224 54.9007171353452,-1.40237695079224 54.9296242397691,-1.35219696995546 54.9296242397691,-1.35219696995546 54.9007171353452,-1.40237695079224 54.9007171353452))"
2579,Whitburn,"Mill Lane, Whitburn",SR6 7EN,"POLYGON((-1.38976073229582 54.9365437739534,-1.38976073229582 54.9654505254633,-1.33953644626648 54.9654505254633,-1.33953644626648 54.9365437739534,-1.38976073229582 54.9365437739534))"
833,Seaham Library,"Seaham Contact Centre, St John's Square, Seaham, County Durham",SR7 7JE,"POLYGON((-1.36054588997379 54.8214414667844,-1.36054588997379 54.8503483455292,-1.31046534125948 54.8503483455292,-1.31046534125948 54.8214414667844,-1.36054588997379 54.8214414667844))"
104,Shard End Library,All Saints Square,B34 7AZ,"POLYGON((-1.80059158701831 52.4808790466089,-1.80059158701831 52.509802911621,-1.75320236369613 52.509802911621,-1.75320236369613 52.4808790466089,-1.80059158701831 52.4808790466089))"
3252,Wythall Library,"Woodrush Community Hub, Shawhurst Lane, Hollywood, Birmingham, B47 5JW",B47 5PD,"POLYGON((-1.90285169639711 52.3762390365374,-1.90285169639711 52.4051644739401,-1.85557288861774 52.4051644739401,-1.85557288861774 52.3762390365374,-1.90285169639711 52.3762390365374))"
827,Murton Library,"Barnes Road, Murton, Seaham, County Durham",SR7 9QR,"POLYGON((-1.41295757544681 54.8049565334503,-1.41295757544681 54.8338642481886,-1.36289611249372 54.8338642481886,-1.36289611249372 54.8049565334503,-1.41295757544681 54.8049565334503))"
831,Peterlee Library,"Burnhope Way, Peterlee, County Durham",SR8 1NT,"POLYGON((-1.36192651511162 54.7456915638514,-1.36192651511162 54.7745988266214,-1.31193948573242 54.7745988266214,-1.31193948573242 54.7456915638514,-1.36192651511162 54.7456915638514))"
821,Easington Colliery Library,"Seaside Lane, Easington Colliery, Peterlee, County Durham",SR8 3PN,"POLYGON((-1.35551628235199 54.7735690636166,-1.35551628235199 54.802476098319,-1.30549503698075 54.802476098319,-1.30549503698075 54.7735690636166,-1.35551628235199 54.7735690636166))"
824,Horden Library,"Sunderland Road, Horden, Peterlee, County Durham",SR8 4PF,"POLYGON((-1.34598528403734 54.7522536940928,-1.34598528403734 54.7811606905296,-1.29599057370942 54.7811606905296,-1.29599057370942 54.7522536940928,-1.34598528403734 54.7522536940928))"
2597,Westcliff,"Westcliff Library, 649 - 651 London Road, Westcliff on Sea, Essex",SS0 9PD,"POLYGON((0.659659716753723 51.5314916820427,0.659659716753723 51.5604031511641,0.706028775618113 51.5604031511641,0.706028775618113 51.5314916820427,0.659659716753723 51.5314916820427))"
998,Wickford library,"Market Road, Wickford",SS12 0AG,"POLYGON((0.494978783307614 51.5988531559095,0.494978783307614 51.6277608067953,0.54141084640713 51.6277608067953,0.54141084640713 51.5988531559095,0.494978783307614 51.5988531559095))"
2594,Southchurch,"Southchurch Library, 221 Lifstan Way, Southend-on-Sea, Essex",SS1 2XG,"POLYGON((0.716762551255374 51.522742050592,0.716762551255374 51.5516547157239,0.763124567737101 51.5516547157239,0.763124567737101 51.522742050592,0.716762551255374 51.522742050592))"
975,Pitsea library,"Community Centre, Off Maydells, Pitsea",SS13 3DU,"POLYGON((0.480841775262981 51.5517796435544,0.480841775262981 51.5806872166196,0.527225375787505 51.5806872166196,0.527225375787505 51.5517796435544,0.480841775262981 51.5517796435544))"
928,Basildon library,"The Basildon Centre, St. Martin's Square, Basildon",SS14 1EE,"POLYGON((0.431495842200177 51.5564564239372,0.431495842200177 51.5853628768051,0.47788244104006 51.5853628768051,0.47788244104006 51.5564564239372,0.431495842200177 51.5564564239372))"
949,Fryerns library,"Whitmore Way, Basildon",SS14 2NN,"POLYGON((0.453601413240738 51.5641663296032,0.453601413240738 51.5930732385051,0.499996654010211 51.5930732385051,0.499996654010211 51.5641663296032,0.453601413240738 51.5641663296032))"
967,Laindon library,"5-7 New Century Road, Basildon",SS15 6AG,"POLYGON((0.396358161642935 51.5592462293735,0.396358161642935 51.5881518741732,0.44274632498863 51.5881518741732,0.44274632498863 51.5592462293735,0.396358161642935 51.5592462293735))"
993,Vange library,"Southview Road, Basildon",SS16 4ET,"POLYGON((0.459798735655297 51.5522361875276,0.459798735655297 51.5811432931183,0.506182054019845 51.5811432931183,0.506182054019845 51.5522361875276,0.459798735655297 51.5522361875276))"
2905,Stanford le Hope,"High Street, Stanford le Hope",SS17 0HG,"POLYGON((0.403963777396505 51.5012451259765,0.403963777396505 51.5301512301845,0.450293277448224 51.5301512301845,0.450293277448224 51.5012451259765,0.403963777396505 51.5012451259765))"
2902,Corringham,"St Johns' Way, Corringham",SS17 7LJ,"POLYGON((0.42470866257211 51.5105353050144,0.42470866257211 51.5394418321877,0.471048341896513 51.5394418321877,0.471048341896513 51.5105353050144,0.42470866257211 51.5105353050144))"
2595,Southend Forum,"Library The Forum Elmer Approach, Southend-On-Sea, Essex",SS2 5TE,"POLYGON((0.694064242802141 51.5474092634817,0.694064242802141 51.5763213518982,0.740450608964921 51.5763213518982,0.740450608964921 51.5474092634817,0.694064242802141 51.5474092634817))"
954,Great Wakering library,"16 High Street, Great Wakering, Southend-on-Sea",SS3 0EQ,"POLYGON((0.78523125377178 51.5387222042667,0.78523125377178 51.5676361346915,0.83161167049529 51.5676361346915,0.83161167049529 51.5387222042667,0.78523125377178 51.5387222042667))"
2593,Shoeburyness,"Shoeburyness Library, Shoebury Youth and Community Centre, Delaware Road, Southend On Sea",SS3 9NS,"POLYGON((0.752952738997632 51.5202266042844,0.752952738997632 51.5491399975564,0.799313347942543 51.5491399975564,0.799313347942543 51.5202266042844,0.752952738997632 51.5202266042844))"
2596,Thorpedene,"Thorpedene Library, Southend on Sea, Essex",SS3 9NW,"POLYGON((0.747140017648569 51.5211645815259,0.747140017648569 51.5500778559853,0.793501396346046 51.5500778559853,0.793501396346046 51.5211645815259,0.747140017648569 51.5211645815259))"
2590,Friars,"Friars Library, Constable Way, Shoeburyness, Southend-On-Sea, Essex",SS3 9UU,"POLYGON((0.770363526797878 51.5250562563313,0.770363526797878 51.5539699659276,0.816729588439319 51.5539699659276,0.816729588439319 51.5250562563313,0.770363526797878 51.5250562563313))"
978,Rochford library,"8 Roche Close, Rochford",SS4 1PX,"POLYGON((0.682642312955583 51.56858343987,0.682642312955583 51.597495193076,0.729049865288868 51.597495193076,0.729049865288868 51.56858343987,0.682642312955583 51.56858343987))"
961,Hockley library,"Southend Road, Hockley",SS5 4PZ,"POLYGON((0.633272931634535 51.5858195891255,0.633272931634535 51.614730247382,0.679696428642835 51.614730247382,0.679696428642835 51.5858195891255,0.633272931634535 51.5858195891255))"
963,Hullbridge library,"Ferry Road, Hullbridge, Hockley",SS5 6ET,"POLYGON((0.589655791605048 51.6083115958914,0.589655791605048 51.6372212330416,0.636100775085376 51.6372212330416,0.636100775085376 51.6083115958914,0.589655791605048 51.6083115958914))"
977,Rayleigh library,"132-134 High Street, Rayleigh",SS6 7BX,"POLYGON((0.580451773669669 51.5708701470097,0.580451773669669 51.5997797749508,0.626858261074327 51.5997797749508,0.626858261074327 51.5708701470097,0.580451773669669 51.5708701470097))"
956,Hadleigh library,"180 London Road, Hadleigh, Benfleet",SS7 2PD,"POLYGON((0.585279837864091 51.5391960420325,0.585279837864091 51.5681059284367,0.631654251143985 51.5681059284367,0.631654251143985 51.5391960420325,0.585279837864091 51.5391960420325))"
983,South Benfleet library,"264 High Road, Benfleet",SS7 5HD,"POLYGON((0.537039837404374 51.5392162975819,0.537039837404374 51.5681251560203,0.583412621953222 51.5681251560203,0.583412621953222 51.5392162975819,0.537039837404374 51.5392162975819))"
953,Great Tarpots library,"127 London Road, Benfleet",SS7 5UH,"POLYGON((0.528421202558436 51.5531459911543,0.528421202558436 51.5820545949628,0.574807858724424 51.5820545949628,0.574807858724424 51.5531459911543,0.528421202558436 51.5531459911543))"
936,Canvey Island library,"3 High Street, Canvey Island",SS8 7RB,"POLYGON((0.571309147007093 51.5086497021518,0.571309147007093 51.5375594439654,0.617652052272854 51.5375594439654,0.617652052272854 51.5086497021518,0.571309147007093 51.5086497021518))"
2592,Leigh,"Leigh Library, Broadway West, Leigh-on-Sea, Essex",SS9 2DA,"POLYGON((0.628870240177917 51.5275876720562,0.628870240177917 51.5564985269885,0.675234314959382 51.5564985269885,0.675234314959382 51.5275876720562,0.628870240177917 51.5275876720562))"
1211,Central Resources Library,"New Barnfield, Travellers Lane, Hatfield",AL10 8TN,"POLYGON((-0.250919707583295 51.7310413778006,-0.250919707583295 51.7599416427786,-0.204363103015579 51.7599416427786,-0.204363103015579 51.7310413778006,-0.250919707583295 51.7310413778006))"
1230,London Colney,"Community Centre, Caledon Road, London Colney, Herts",AL2 1PU,"POLYGON((-0.322678678710214 51.7084698613152,-0.322678678710214 51.7373719699184,-0.276142470809703 51.7373719699184,-0.276142470809703 51.7084698613152,-0.322678678710214 51.7084698613152))"
1236,Redbourn,"Lamb Lane, Redbourn, Herts",AL3 7BP,"POLYGON((-0.420308718405989 51.7852466415182,-0.420308718405989 51.8141506529515,-0.373689830891723 51.8141506529515,-0.373689830891723 51.7852466415182,-0.420308718405989 51.7852466415182))"
1250,Wheathamstead,"Memorial Hall, Marford Road, Wheathampstead, Herts",AL4 8AY,"POLYGON((-0.31432712352119 51.7967125857863,-0.31432712352119 51.8256140579767,-0.267700413668739 51.8256140579767,-0.267700413668739 51.7967125857863,-0.31432712352119 51.7967125857863))"
1231,Marshalswick (St Albans),"The Ridgeway, St Albans, Herts",AL4 9TU,"POLYGON((-0.32927480856769 51.7486871752296,-0.32927480856769 51.7775892414441,-0.282697011975232 51.7775892414441,-0.282697011975232 51.7486871752296,-0.32927480856769 51.7486871752296))"
1218,Harpenden,"Vaughan Road, Harpenden, Herts",AL5 4ED,"POLYGON((-0.377645069201565 51.8008790115285,-0.377645069201565 51.8297819581095,-0.331011646651607 51.8297819581095,-0.331011646651607 51.8008790115285,-0.377645069201565 51.8008790115285))"
1247,Welwyn,"Civic Centre, Prospect Place, Welwyn, Herts",AL6 9ER,"POLYGON((-0.236617812044973 51.8148012384845,-0.236617812044973 51.8437007379851,-0.189975467263229 51.8437007379851,-0.189975467263229 51.8148012384845,-0.236617812044973 51.8148012384845))"
1249,Welwyn Garden City (Performing Arts Library),"Central Stocks Unit, Centrapark, Bessemer Road, Welwyn Garden City, Herts",AL7 1HT,"POLYGON((-0.222951752385855 51.7903326621213,-0.222951752385855 51.8192319461292,-0.176335206443547 51.8192319461292,-0.176335206443547 51.7903326621213,-0.222951752385855 51.7903326621213))"
1251,Woodhall,"Cole Green Lane, Welwyn Garden City, Herts",AL7 3JA,"POLYGON((-0.213889408810523 51.7766696891832,-0.213889408810523 51.8055688167029,-0.167287311103991 51.8055688167029,-0.167287311103991 51.7766696891832,-0.213889408810523 51.7766696891832))"
1248,Welwyn Garden City (Central),"Central Library & Information Service, Campus West, Welwyn Garden City, Herts",AL8 6AJ,"POLYGON((-0.230998445197349 51.7911658611304,-0.230998445197349 51.820065339444,-0.184380719663591 51.820065339444,-0.184380719663591 51.7911658611304,-0.230998445197349 51.7911658611304))"
