OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00166265,E01032670,276,1,7,14,3,8,7,3,1,9,5,5,5,4,5,6,4,3,3,0,0,4,4,4,5,1,8,5,9,7,2,4,6,13,4,6,9,7,5,2,1,3,5,2,4,3,2,5,8,1,5,0,0,2,2,3,4,3,6,2,3,1,0,2,3,2,0,0,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00166259,E01032671,361,6,8,4,10,4,4,11,10,12,8,8,7,15,8,8,3,1,4,5,4,8,6,1,2,4,3,6,3,9,5,5,8,4,5,5,7,7,5,6,11,4,6,3,5,7,7,3,5,5,3,6,8,3,8,6,2,3,3,1,1,1,4,0,0,2,1,0,1,0,2,1,2,0,1,0,1,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0
E00166263,E01032671,373,4,11,6,7,9,8,4,3,9,9,11,13,11,10,3,5,6,5,3,3,6,1,3,2,5,0,4,5,6,5,3,5,4,8,5,6,5,3,10,10,5,4,6,4,7,7,8,6,5,3,9,12,7,7,3,5,3,1,2,3,2,1,1,0,1,0,1,3,3,2,2,3,0,2,0,3,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1
E00166287,E01032671,353,5,8,6,10,6,12,9,11,4,2,4,7,8,3,3,2,11,8,6,3,5,5,3,4,10,5,6,3,9,4,7,9,6,7,9,6,7,6,4,6,6,5,4,5,6,5,6,5,5,6,3,4,4,7,0,1,3,0,2,1,0,2,2,3,0,3,4,0,1,1,0,0,3,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0
E00166288,E01032671,373,6,12,7,7,7,4,12,13,5,7,9,10,6,5,4,7,2,0,7,2,6,8,2,5,7,6,3,4,6,9,4,8,10,12,5,3,9,12,4,5,9,10,5,11,6,5,4,6,2,4,8,2,5,2,2,3,1,2,1,3,0,1,1,0,0,2,2,1,1,3,2,2,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0
E00074981,E01032672,245,8,5,3,3,3,1,3,1,5,2,1,1,1,1,3,3,1,3,2,3,0,1,4,4,3,2,4,9,11,11,2,6,5,6,4,3,3,4,2,3,0,1,5,3,5,4,5,6,2,4,3,2,0,4,5,5,0,4,4,5,3,1,2,2,3,4,1,3,5,1,3,2,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0
E00166266,E01032672,614,10,16,13,11,13,20,7,12,22,9,7,7,9,10,7,6,10,3,4,4,7,10,3,6,4,10,14,8,13,18,12,5,14,9,17,17,16,11,13,14,8,11,11,14,8,11,7,5,9,7,7,4,8,3,3,5,8,4,7,8,5,4,1,2,3,1,2,5,3,4,2,1,1,0,1,2,0,1,1,0,0,3,0,1,1,0,0,0,0,0,1
E00166267,E01032672,805,33,25,28,32,23,24,18,11,15,9,8,8,7,6,8,9,6,2,5,2,6,9,5,4,12,14,8,34,30,25,20,15,15,22,17,29,27,21,17,17,20,13,9,18,5,10,7,6,2,8,6,7,4,8,2,4,0,8,2,1,3,4,5,3,1,1,4,2,1,4,1,1,3,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
E00166268,E01032672,602,10,17,20,17,13,13,4,7,10,1,3,3,2,2,6,6,5,6,5,1,8,6,4,8,19,12,23,16,17,19,10,11,14,8,11,4,8,5,8,9,3,9,4,6,8,9,7,4,1,7,7,4,9,8,6,8,6,7,2,2,8,5,3,4,1,9,5,5,8,7,5,1,3,6,4,1,2,1,4,7,5,9,2,1,2,0,1,1,0,0,4
E00166272,E01032672,446,9,8,7,6,6,7,11,6,6,8,3,5,4,3,3,7,0,0,1,2,4,4,0,6,4,10,3,2,11,12,12,7,7,3,6,5,9,10,10,12,10,7,6,5,11,4,11,8,10,4,3,3,6,5,5,6,5,5,1,5,6,5,7,3,2,4,5,6,4,5,6,6,1,6,6,1,2,0,2,2,3,0,1,0,2,0,0,0,0,0,2
E00074954,E01032673,271,4,0,5,6,7,6,2,4,3,4,3,2,3,2,1,4,1,9,4,4,4,4,3,3,3,4,7,9,6,12,4,6,2,9,1,3,3,6,4,1,3,4,7,5,3,3,8,3,2,4,4,3,2,4,1,4,0,2,2,4,5,3,2,5,2,1,1,0,2,2,1,0,0,1,1,0,0,4,1,0,1,0,0,1,0,0,2,0,0,0,0
E00074959,E01032673,387,1,0,2,0,1,1,1,3,4,1,1,2,1,1,5,0,3,3,2,3,1,2,1,0,3,5,2,3,0,0,1,1,2,5,0,2,1,1,0,3,2,4,4,4,5,2,6,4,6,2,3,1,4,1,8,2,2,0,3,5,9,4,8,4,6,3,12,5,4,14,4,7,4,13,8,7,2,8,5,3,8,11,8,7,11,9,7,3,5,6,46
E00074960,E01032673,401,3,7,7,6,7,4,5,5,6,4,6,10,3,5,1,5,5,5,7,6,3,10,5,2,1,2,4,5,2,5,0,3,3,4,8,3,6,6,8,2,6,2,4,5,7,7,5,3,2,5,5,7,4,5,2,5,4,4,8,5,4,4,5,4,12,9,8,5,5,5,5,6,4,5,2,2,1,6,5,2,2,1,2,1,0,2,0,2,3,4,1
E00166273,E01032673,166,4,4,4,2,1,3,2,1,4,2,0,0,0,0,2,3,0,1,0,1,0,0,5,0,3,3,5,3,5,2,8,7,4,0,3,4,6,4,1,1,3,0,3,2,3,1,2,3,1,1,1,1,6,5,2,1,0,3,2,2,3,2,2,3,2,3,1,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E00166275,E01032673,159,1,1,1,3,2,1,3,4,4,2,3,2,1,1,1,2,1,2,2,0,1,0,2,0,2,1,2,1,0,5,0,1,1,4,3,4,2,4,3,0,1,1,4,1,3,1,4,0,3,3,3,3,2,1,2,1,2,1,2,0,1,1,3,3,3,1,0,1,3,0,2,2,0,2,0,1,3,1,0,2,2,0,1,0,4,2,1,0,2,1,6
E00074600,E01032674,282,3,3,1,1,0,6,1,3,3,5,3,4,1,4,4,3,4,5,0,5,4,5,4,4,2,2,2,2,1,2,1,0,4,6,0,4,3,3,2,3,2,3,4,1,5,7,7,4,6,5,4,9,2,10,3,3,4,4,3,5,4,5,2,4,4,8,5,2,7,4,4,5,1,3,1,3,5,1,2,2,1,3,1,0,1,0,0,0,0,0,0
E00074601,E01032674,281,4,1,2,3,3,3,8,2,4,2,2,5,4,4,0,4,1,4,3,0,4,4,2,3,3,4,2,3,5,1,4,1,3,2,6,3,1,1,2,4,6,8,4,3,6,4,4,3,3,9,7,9,6,9,5,3,5,4,4,4,1,3,6,3,1,2,4,0,2,2,2,3,5,4,1,0,5,2,1,1,0,2,0,3,1,0,2,0,1,0,1
E00166278,E01032674,688,11,13,24,11,17,5,19,11,11,7,7,9,6,8,2,6,3,6,5,2,2,5,4,3,3,7,7,7,12,12,17,15,20,14,13,19,13,19,19,19,15,13,22,7,17,18,7,9,9,9,5,15,5,11,5,7,4,8,6,6,7,6,8,8,4,2,4,6,3,3,4,3,2,2,3,2,2,1,2,0,1,1,0,2,0,1,0,0,0,0,0
E00166285,E01032674,336,14,2,6,8,7,9,13,6,7,9,8,9,8,4,2,2,3,1,1,3,0,0,0,1,0,0,2,1,5,7,3,2,6,4,8,11,4,11,15,8,8,9,3,7,7,8,8,6,6,4,5,8,1,0,2,1,1,2,2,2,1,2,2,0,1,1,3,2,5,0,4,2,2,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
E00166290,E01032674,249,6,6,4,13,5,8,7,4,6,4,5,2,1,3,1,1,2,3,2,1,1,0,3,1,1,5,7,2,1,6,4,4,4,4,7,7,9,2,7,4,8,3,6,4,5,6,3,5,2,4,2,2,2,2,2,1,1,1,2,1,2,2,2,5,2,0,0,0,1,2,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
E00166297,E01032674,631,10,8,16,14,20,19,25,20,14,24,12,13,10,7,12,4,4,5,0,3,4,1,2,2,4,4,2,2,6,3,6,7,9,11,6,7,11,11,24,25,20,21,20,18,16,16,7,6,9,9,6,13,7,4,4,3,1,2,3,3,3,7,4,2,3,5,3,8,4,4,4,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
E00166301,E01032674,350,5,5,7,3,5,9,7,0,3,2,2,5,7,3,3,7,3,5,2,2,2,0,1,0,1,2,4,1,1,4,3,4,5,5,4,0,8,3,2,3,4,3,9,7,4,4,8,4,5,10,1,1,1,5,2,6,2,3,4,6,5,2,4,3,4,4,6,7,7,6,8,7,8,3,7,6,4,4,2,5,4,4,3,2,3,2,3,0,0,0,0
E00166302,E01032674,358,5,8,5,12,8,8,9,12,9,15,8,5,8,5,4,4,1,6,3,2,1,1,2,1,1,0,1,2,4,2,5,5,4,4,10,9,8,12,12,10,8,9,11,14,8,5,10,5,8,1,2,0,1,1,1,4,3,2,1,0,4,3,0,0,2,4,2,2,1,2,1,4,1,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
E00166279,E01032675,245,3,0,3,0,1,1,1,0,2,2,2,3,0,2,2,0,1,1,3,4,2,1,1,1,4,1,0,2,1,4,6,6,3,5,0,2,2,3,0,3,4,4,2,2,3,8,5,3,4,2,4,2,6,7,7,1,4,6,3,2,3,5,2,3,3,4,6,1,3,10,4,2,3,6,4,6,2,1,2,1,2,3,4,0,3,0,0,1,0,2,2
E00166291,E01032675,340,10,6,7,5,6,0,9,3,3,5,4,3,8,2,10,2,7,3,1,2,0,0,1,1,3,3,3,4,4,4,2,3,2,3,2,6,11,9,4,4,7,8,4,6,9,6,10,4,9,4,6,11,3,5,6,1,1,5,3,3,1,3,3,4,2,4,1,4,9,0,2,9,9,2,6,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
E00166293,E01032675,261,4,8,2,3,3,3,0,2,4,1,4,2,2,2,0,3,3,0,3,1,2,2,0,1,2,2,0,2,1,4,2,5,8,6,3,8,5,8,5,4,4,5,5,7,1,1,2,1,5,4,7,4,2,4,2,2,4,3,4,4,2,1,3,2,0,5,9,5,3,10,4,3,5,1,5,0,0,0,0,3,3,1,2,0,1,0,0,0,1,0,1
E00166295,E01032675,512,2,7,3,5,9,9,6,3,6,6,10,4,6,3,1,5,3,5,6,2,2,3,6,5,9,9,13,11,15,12,6,7,6,8,7,4,8,7,8,7,8,14,11,10,15,5,7,8,6,7,5,8,11,8,5,8,8,7,4,6,5,7,7,5,2,13,3,4,4,9,4,2,3,7,4,3,2,2,3,3,0,1,1,0,0,0,1,0,1,0,1
E00166306,E01032675,266,7,1,2,1,3,4,2,5,3,2,2,3,5,3,1,5,3,2,2,1,4,2,1,1,4,3,5,8,8,6,5,3,2,4,8,2,5,5,5,7,4,5,6,8,5,5,6,7,3,6,5,3,8,1,7,3,3,4,2,2,3,1,4,2,2,3,1,0,1,0,1,3,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00166280,E01032676,429,4,7,7,2,7,10,7,2,7,9,7,9,3,3,6,1,9,6,2,1,6,3,5,4,6,18,7,6,16,11,5,16,7,6,17,9,7,7,5,10,12,4,8,11,6,11,8,3,6,6,4,3,3,5,4,2,3,2,2,1,3,3,1,4,2,2,1,4,1,4,2,0,2,3,0,4,0,0,2,0,2,3,0,1,1,0,0,0,0,0,0
E00166286,E01032676,440,5,4,3,8,6,6,6,3,4,0,0,2,0,5,1,1,1,1,0,1,1,3,4,2,7,15,15,17,12,15,19,10,14,14,12,13,8,20,9,4,4,4,3,6,8,4,4,3,6,2,3,2,6,5,3,5,3,4,3,5,4,3,3,3,0,3,5,3,8,4,4,5,3,8,3,5,2,1,1,2,1,2,1,3,1,0,1,0,0,0,7
E00166298,E01032676,508,1,3,4,1,1,3,3,0,5,0,4,0,1,0,0,1,1,0,1,6,1,4,7,6,5,17,17,15,11,18,10,9,11,12,9,10,12,7,10,6,7,6,9,5,6,10,9,2,5,8,6,7,7,7,9,9,6,10,8,11,6,6,6,2,4,3,6,4,5,8,6,7,6,8,4,3,3,2,6,1,9,5,5,4,2,1,1,2,1,1,2
E00166303,E01032676,233,2,2,0,2,1,6,2,2,0,2,0,3,0,1,4,0,2,0,1,3,2,2,0,4,4,7,0,4,4,9,4,2,3,7,5,4,3,4,4,2,2,2,4,1,5,1,3,0,2,6,2,3,3,1,3,2,2,6,4,3,4,3,3,3,3,1,2,1,2,4,2,2,4,3,3,3,1,4,0,0,4,1,4,2,2,2,0,1,3,2,2
E00166304,E01032676,286,4,1,2,1,4,1,6,5,3,6,6,0,0,2,0,0,4,3,5,3,6,3,3,5,3,4,3,2,2,3,3,2,2,1,8,5,8,3,3,1,7,3,2,5,3,3,6,5,6,1,9,7,5,7,7,4,2,0,5,1,2,4,1,2,3,3,0,2,1,5,3,6,3,4,3,3,6,1,2,0,4,2,2,2,4,0,1,0,0,0,3
E00166307,E01032676,214,0,1,1,1,1,0,0,4,0,0,0,2,1,0,3,0,1,1,0,0,0,0,2,4,3,6,1,3,0,1,2,6,4,3,2,1,2,1,0,5,2,1,2,1,0,1,1,4,1,2,0,4,8,3,7,4,1,4,4,4,3,3,3,0,6,4,3,1,2,4,3,5,4,8,2,6,3,1,4,10,5,1,4,4,2,1,3,1,1,1,0
E00166281,E01032677,352,7,4,9,7,10,5,5,7,12,7,11,6,5,4,8,3,2,2,4,5,3,2,0,2,3,5,2,1,4,1,4,5,5,8,13,5,9,7,8,8,11,12,6,13,5,7,8,7,6,2,6,3,1,6,1,2,3,2,3,4,3,0,5,0,1,1,2,2,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00166282,E01032677,192,2,9,1,1,0,2,3,2,3,2,7,1,2,0,1,3,1,1,1,3,4,1,3,1,3,0,4,3,0,0,3,1,2,5,4,4,3,1,1,6,3,3,9,5,2,2,5,1,3,1,5,2,3,1,1,0,0,2,1,2,1,1,1,0,0,4,8,1,2,1,3,1,3,3,2,0,0,2,0,0,0,1,1,0,2,1,1,0,1,1,6
E00166283,E01032677,255,4,5,2,2,4,6,2,7,5,5,6,6,7,3,2,4,1,4,1,1,0,4,5,3,4,3,0,3,4,5,4,8,3,6,4,4,5,7,2,5,3,4,3,5,3,7,3,5,8,3,1,6,3,3,5,2,1,2,2,1,1,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,1,1,0,3,2,2,0,10
E00166294,E01032677,251,5,2,7,3,7,3,10,2,6,4,4,2,3,5,1,1,1,3,2,1,0,0,1,4,2,1,6,2,1,7,4,6,3,5,5,8,8,9,10,5,5,7,6,3,6,4,8,1,0,7,1,5,1,2,2,4,0,2,2,0,3,1,2,1,1,7,1,2,0,0,0,1,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
E00166305,E01032677,393,10,13,9,4,15,9,5,10,6,5,6,2,9,3,1,4,5,3,3,2,3,1,5,2,6,2,2,10,11,8,4,5,13,5,3,16,11,12,13,9,7,11,5,12,1,7,9,3,1,5,6,4,3,8,6,2,2,2,4,2,0,5,2,1,0,2,2,1,2,4,1,2,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
E00074721,E01032678,618,6,8,10,9,9,16,18,20,12,19,12,13,14,15,13,11,6,11,6,3,5,3,7,2,0,3,4,5,4,3,2,6,3,4,4,3,10,13,18,14,15,13,17,6,14,7,13,16,17,12,22,12,11,7,8,4,6,4,5,2,3,1,1,3,1,8,5,1,5,3,4,8,1,6,0,0,5,2,2,2,1,0,1,0,0,0,0,0,0,0,0
E00166284,E01032678,328,5,6,4,5,10,7,15,11,7,8,6,2,8,4,3,3,2,4,5,3,0,2,5,2,0,2,2,2,4,4,4,4,3,3,6,3,6,8,7,7,2,12,19,11,16,8,4,6,2,6,4,4,4,2,1,2,1,4,1,2,1,2,1,1,3,2,2,1,1,1,2,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,2,0,0,0,0
E00166299,E01032678,442,12,6,5,17,12,16,4,11,12,10,3,11,8,9,5,9,5,5,1,1,3,6,2,3,1,3,5,3,5,3,2,10,8,5,10,10,10,10,7,17,12,9,11,8,7,8,15,5,4,8,6,2,5,2,3,2,4,1,5,1,2,0,2,1,3,7,6,4,2,4,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
E00166300,E01032678,358,9,3,4,5,7,5,8,8,14,3,6,1,6,4,5,4,2,5,3,2,5,4,2,5,6,4,3,4,4,2,2,2,5,2,4,9,6,1,2,6,10,13,6,10,4,6,5,4,5,7,8,6,8,9,6,1,5,3,2,4,1,3,2,3,2,4,4,4,5,5,5,3,0,0,3,0,1,0,3,0,2,0,0,0,0,2,0,2,0,0,0
E00074823,E01032679,334,0,1,3,9,6,6,5,5,6,5,4,5,5,5,3,4,4,3,2,6,3,7,8,8,2,2,8,11,9,6,5,5,4,4,5,9,7,3,2,0,4,9,2,3,5,7,5,5,7,5,1,5,5,4,7,6,4,2,3,4,4,2,2,1,2,0,5,1,2,5,2,5,1,6,0,0,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0
E00074835,E01032679,287,2,5,2,3,5,3,0,8,7,6,2,4,1,2,2,1,2,2,2,5,1,11,5,6,3,5,8,8,6,6,4,4,3,1,4,6,4,2,3,5,3,4,5,1,4,5,5,6,7,7,5,6,3,3,2,2,2,4,3,2,3,5,2,3,2,3,1,1,6,1,2,3,2,1,1,0,1,2,1,0,0,1,3,1,2,2,0,0,0,0,0
E00074844,E01032679,278,8,2,5,4,6,5,1,5,4,4,3,2,0,2,6,5,2,3,5,3,2,1,3,6,1,7,9,10,10,7,2,6,3,0,3,8,4,3,0,11,8,3,3,3,5,5,6,7,1,4,4,0,4,4,1,1,3,2,0,1,2,2,3,3,4,2,2,3,2,3,4,2,0,0,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,2,0
E00074847,E01032679,396,9,9,7,8,3,4,5,8,1,3,2,1,2,9,1,4,5,2,0,3,4,4,5,5,2,11,8,12,9,6,9,9,6,5,6,7,6,5,6,5,7,4,8,10,8,3,7,5,5,8,6,6,6,6,6,3,5,3,2,3,2,6,0,6,3,0,4,8,8,5,3,5,3,1,0,0,0,0,2,0,1,1,3,0,0,2,0,4,1,0,1
E00074598,E01032680,372,2,3,3,2,4,3,2,9,2,2,1,1,4,2,4,3,2,2,7,7,2,5,4,2,5,4,5,4,1,2,2,3,3,1,3,2,4,2,2,1,4,3,3,4,4,7,9,9,9,8,9,7,5,4,9,11,11,10,6,4,4,0,3,5,4,4,9,3,3,8,8,10,5,3,4,0,1,4,4,2,3,8,3,1,2,1,2,2,0,0,8
E00074602,E01032680,319,0,1,1,2,2,4,3,1,5,6,4,3,7,7,4,3,5,4,5,0,2,7,1,1,3,1,1,0,2,2,1,2,0,3,2,3,1,1,3,2,3,5,1,3,7,2,10,8,5,2,6,6,4,7,8,5,4,6,5,5,4,9,6,4,3,5,5,6,6,8,4,4,3,3,3,5,2,8,1,6,5,2,1,1,1,3,0,1,0,1,2
E00074603,E01032680,270,0,0,0,0,1,1,3,2,1,1,3,4,4,5,0,1,3,1,1,2,0,2,1,3,3,3,2,1,2,2,1,1,3,1,1,0,1,1,1,2,2,1,1,3,1,3,4,3,2,9,2,3,6,4,4,3,4,5,5,8,3,3,6,6,4,10,6,6,5,5,4,1,7,7,8,5,4,5,4,8,3,1,4,0,4,5,2,2,3,1,1
E00074604,E01032680,316,2,4,0,2,2,2,4,3,2,1,2,1,2,3,0,3,3,2,1,6,1,2,2,2,2,1,1,1,2,0,3,3,4,1,1,3,1,0,4,3,2,3,2,2,1,4,2,5,6,6,2,5,7,7,9,5,3,4,6,5,6,5,11,3,3,10,7,6,9,12,8,6,6,5,6,4,1,4,4,10,1,5,3,1,3,0,0,3,1,1,4
E00074605,E01032680,313,1,1,3,3,2,1,2,1,0,0,1,1,1,2,2,3,1,0,2,0,4,1,3,2,0,2,0,1,3,1,1,1,1,1,1,0,1,2,1,0,1,2,2,2,0,0,1,2,1,3,5,5,4,7,1,8,5,4,4,3,5,3,6,5,7,14,13,13,17,11,11,4,11,3,12,8,4,8,7,10,5,3,4,2,6,4,0,0,1,0,3
E00074606,E01032680,290,1,3,0,2,1,3,0,2,1,4,4,3,0,3,4,4,1,1,2,5,2,1,2,1,2,2,1,2,2,2,3,4,2,5,1,3,0,1,2,1,4,4,2,5,5,2,6,1,3,3,7,1,4,3,4,7,5,4,7,8,1,6,4,3,6,5,7,5,8,7,6,2,3,6,5,4,3,3,5,4,3,3,4,5,2,0,2,1,1,1,7
E00074705,E01032681,257,6,4,5,2,7,7,5,5,6,2,4,3,2,2,3,2,1,3,2,1,3,2,2,1,1,3,0,2,1,1,1,2,1,1,1,5,3,1,6,2,3,3,2,8,3,3,7,1,5,8,8,6,3,3,4,5,3,5,2,3,2,1,1,2,3,0,1,4,3,5,2,1,5,3,2,4,2,4,3,1,1,3,1,3,1,1,1,1,0,0,0
E00074706,E01032681,312,3,3,2,4,2,4,2,0,2,3,2,3,5,5,4,2,4,2,3,2,1,1,1,0,4,0,1,3,3,5,1,3,3,1,3,2,2,4,1,2,5,1,4,8,2,9,4,3,5,3,3,4,3,4,5,3,3,3,4,3,3,2,2,3,3,1,5,1,3,5,0,2,3,1,4,5,5,5,3,2,8,6,5,9,9,4,7,6,1,6,16
E00074707,E01032681,218,4,1,0,3,2,4,5,3,3,1,3,0,0,0,2,0,3,2,0,2,0,1,1,4,1,0,3,3,1,1,2,4,3,3,2,2,2,1,4,2,1,1,2,0,2,4,3,3,5,5,3,3,3,1,4,0,4,0,2,2,1,1,3,2,1,0,7,8,4,3,2,2,5,2,3,4,7,1,4,2,3,1,1,5,3,2,1,3,4,1,6
E00074708,E01032681,309,1,2,7,3,0,3,2,4,6,5,5,4,4,6,2,2,4,2,3,1,2,0,3,1,3,2,2,4,3,3,3,0,1,5,2,3,3,1,3,4,1,2,7,7,8,7,5,6,4,3,4,4,4,4,5,3,2,5,8,2,2,0,4,3,0,3,2,2,5,8,3,8,6,5,3,4,2,3,3,3,2,3,7,2,1,2,4,1,5,0,8
E00074709,E01032681,189,4,5,2,2,2,1,3,3,1,1,1,0,2,0,3,1,0,3,1,1,1,0,1,1,2,0,0,4,1,3,4,3,1,2,2,1,6,3,3,5,2,0,0,1,5,3,2,1,2,4,2,3,2,3,0,1,1,1,2,2,1,0,0,2,2,2,2,5,4,4,2,5,2,0,2,7,2,1,3,3,1,3,0,1,1,3,0,2,4,1,8
E00074722,E01032682,518,6,7,7,11,3,9,5,14,8,9,6,13,9,4,12,16,10,13,7,3,3,5,3,5,4,5,4,6,5,2,4,6,4,4,11,7,5,2,9,11,6,8,8,14,8,9,16,7,11,9,10,12,13,8,5,6,9,3,4,1,1,2,2,7,5,0,3,9,2,3,4,8,5,2,0,2,3,5,1,2,0,0,1,0,1,0,2,1,0,1,2
E00074724,E01032682,276,3,3,3,3,3,4,1,3,3,1,2,3,1,2,0,3,4,6,3,7,3,0,2,4,5,0,2,1,3,2,3,2,3,4,3,3,4,3,1,4,1,4,4,4,4,4,3,6,3,2,2,2,7,5,6,7,4,5,3,3,0,5,5,5,3,3,2,4,8,3,5,1,4,1,4,2,6,0,2,5,4,4,1,3,6,0,0,0,0,0,1
E00074731,E01032682,282,3,1,5,1,4,2,5,3,2,4,8,11,3,4,6,5,7,6,5,0,5,2,2,1,0,4,1,2,1,2,0,7,2,1,4,4,3,3,6,10,4,4,6,4,4,8,9,2,7,2,6,6,6,3,2,5,4,1,2,0,4,1,1,3,4,5,6,2,2,2,1,1,2,1,0,2,1,2,0,3,1,1,0,1,0,1,0,3,0,1,1
E00166342,E01032688,219,0,3,1,2,2,8,4,1,1,2,0,1,0,1,2,4,0,1,3,2,1,1,1,0,8,3,1,4,4,2,2,3,6,3,0,2,4,1,4,2,3,1,1,7,4,3,3,1,3,5,4,3,0,2,3,4,5,6,1,2,4,7,3,1,2,2,3,0,2,5,0,2,2,5,5,3,4,0,3,5,4,3,1,0,0,1,1,0,0,0,0
E00166359,E01032688,399,6,5,1,2,4,7,7,6,7,8,10,9,5,4,10,5,9,10,4,5,5,5,2,3,5,0,4,1,6,2,4,5,2,0,2,1,1,4,7,4,2,5,5,12,10,7,8,7,8,9,10,11,7,7,3,3,3,2,4,5,2,5,2,5,2,3,4,6,6,1,7,8,5,0,4,1,0,1,3,2,3,1,4,2,1,1,0,0,0,3,2
E00166363,E01032688,356,5,0,5,5,4,5,7,6,7,6,4,4,5,8,4,11,8,5,1,6,3,2,5,3,4,3,3,2,2,2,1,5,2,6,7,3,3,5,3,1,7,3,6,7,4,2,8,10,5,5,6,7,10,3,4,4,12,7,5,4,7,6,2,2,3,1,6,5,5,2,3,2,4,5,3,2,1,0,0,0,0,2,1,3,0,1,0,0,0,0,0
E00166364,E01032688,347,2,6,7,3,6,8,10,4,9,12,7,3,2,6,7,5,8,7,1,5,2,4,2,9,2,7,5,5,6,6,1,4,8,8,6,6,5,8,4,4,4,6,4,7,4,1,4,4,9,7,1,5,2,3,4,9,3,3,3,4,2,1,2,2,4,5,1,5,3,0,0,0,3,1,3,2,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0
E00162579,E01032689,288,2,4,1,6,1,1,1,3,1,3,1,4,5,2,5,2,2,4,0,4,4,3,3,5,5,1,4,2,0,1,2,3,0,0,2,1,1,1,1,3,2,7,3,2,6,5,5,8,5,5,6,4,7,4,8,3,2,5,2,2,3,3,4,3,3,4,4,7,2,9,5,7,4,3,3,3,3,6,4,7,2,2,2,2,0,1,4,0,2,1,0
E00162580,E01032689,432,3,1,1,3,4,3,7,5,8,1,9,3,8,7,8,3,9,4,7,2,8,2,2,5,2,4,2,2,4,2,0,0,3,6,1,2,5,3,6,2,6,6,6,3,8,5,9,4,10,8,6,7,9,4,5,4,9,8,5,7,9,5,3,5,5,5,8,5,14,15,9,7,7,4,8,2,1,4,4,4,2,4,1,2,1,3,2,3,1,1,2
E00166343,E01032689,308,2,1,2,1,2,2,4,5,2,7,9,7,1,10,4,2,6,4,1,1,2,5,6,5,3,2,0,1,5,1,2,0,3,0,3,6,5,5,3,4,3,6,5,5,6,9,9,2,4,7,7,6,7,4,5,4,5,4,6,5,3,2,2,3,1,4,4,3,6,3,4,3,6,1,1,0,2,5,2,1,1,0,1,1,0,2,2,1,1,0,0
E00166348,E01032689,262,5,5,6,3,4,6,10,4,4,5,6,6,3,3,4,5,0,5,6,3,2,4,8,5,3,2,4,6,2,5,3,2,2,1,8,3,8,8,7,3,4,3,0,7,2,7,4,7,0,2,5,3,4,2,1,3,2,4,2,2,1,1,3,0,1,0,1,0,0,2,0,1,2,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0
E00166344,E01032690,449,6,16,5,15,10,9,12,11,16,9,9,11,10,10,5,6,6,7,3,4,7,3,5,6,5,4,6,8,7,7,4,10,9,4,4,14,5,6,3,7,6,5,11,4,12,7,10,5,2,9,10,5,9,9,3,2,3,3,1,2,0,1,3,4,3,1,3,1,0,1,0,0,2,0,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,2
E00166345,E01032690,315,5,8,7,2,7,13,7,6,2,6,2,3,3,3,2,5,4,5,4,2,3,3,5,4,1,2,6,4,2,9,6,14,6,7,7,7,9,9,7,2,4,3,2,4,4,5,4,2,9,7,14,2,5,5,2,4,3,3,2,2,4,2,1,0,5,1,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
